ranking_date,ranking,ranking_points,tours,player_id,first_name,last_name,hand,birthdate,country
2015-11-30T00:00:00.000,7,3790,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-11-30T00:00:00.000,17,2641,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-11-23T00:00:00.000,22,2276,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-11-23T00:00:00.000,2,6060,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-11-23T00:00:00.000,16,2645,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-11-23T00:00:00.000,21,2445,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-11-23T00:00:00.000,10,3590,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-11-23T00:00:00.000,3,5200,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-11-23T00:00:00.000,11,3285,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-11-23T00:00:00.000,4,5011,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-11-23T00:00:00.000,1,9945,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-11-23T00:00:00.000,7,3790,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-11-23T00:00:00.000,17,2641,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-11-16T00:00:00.000,22,2276,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-11-16T00:00:00.000,2,6060,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-11-16T00:00:00.000,16,2645,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-11-16T00:00:00.000,21,2445,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-11-16T00:00:00.000,10,3590,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-11-16T00:00:00.000,3,5200,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-11-16T00:00:00.000,11,3285,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-11-16T00:00:00.000,4,5011,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-11-16T00:00:00.000,1,9945,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-11-16T00:00:00.000,7,3790,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-11-16T00:00:00.000,17,2641,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-11-09T00:00:00.000,22,2276,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-11-09T00:00:00.000,2,6060,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-11-09T00:00:00.000,16,2645,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-11-09T00:00:00.000,21,2445,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-11-09T00:00:00.000,10,3590,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-11-09T00:00:00.000,3,5200,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-11-09T00:00:00.000,11,3285,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-11-09T00:00:00.000,4,5011,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-11-09T00:00:00.000,1,9945,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-11-09T00:00:00.000,7,3790,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-11-09T00:00:00.000,17,2641,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-11-02T00:00:00.000,22,2276,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-11-02T00:00:00.000,2,6060,18,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-11-02T00:00:00.000,16,2645,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-11-02T00:00:00.000,21,2345,24,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-11-02T00:00:00.000,9,3590,25,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-11-02T00:00:00.000,3,5200,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-11-02T00:00:00.000,13,2955,25,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-11-02T00:00:00.000,4,5011,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-11-02T00:00:00.000,1,9945,16,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-11-02T00:00:00.000,11,3091,17,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-11-02T00:00:00.000,17,2641,23,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-10-26T00:00:00.000,22,2276,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-10-26T00:00:00.000,2,5790,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-10-26T00:00:00.000,16,2645,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-10-26T00:00:00.000,21,2345,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-10-26T00:00:00.000,7,3400,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-10-26T00:00:00.000,3,4511,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-10-26T00:00:00.000,13,2955,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-10-26T00:00:00.000,4,4322,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-10-26T00:00:00.000,1,9945,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-10-26T00:00:00.000,11,3091,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-10-26T00:00:00.000,17,2641,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-10-19T00:00:00.000,23,2276,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-10-19T00:00:00.000,2,6580,18,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-10-19T00:00:00.000,12,3145,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-10-19T00:00:00.000,22,2345,23,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-10-19T00:00:00.000,7,3400,24,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-10-19T00:00:00.000,4,4690,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-10-19T00:00:00.000,15,2955,25,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-10-19T00:00:00.000,3,4691,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-10-19T00:00:00.000,1,11285,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-10-19T00:00:00.000,13,3091,17,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-10-19T00:00:00.000,11,3151,24,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-10-12T00:00:00.000,22,2276,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-10-12T00:00:00.000,2,6580,18,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-10-12T00:00:00.000,12,3145,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-10-12T00:00:00.000,24,2125,22,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-10-12T00:00:00.000,9,3330,23,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-10-12T00:00:00.000,4,4690,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-10-12T00:00:00.000,15,2950,25,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-10-12T00:00:00.000,3,4691,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-10-12T00:00:00.000,1,11285,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-10-12T00:00:00.000,14,2982,16,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-10-12T00:00:00.000,11,3151,23,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-10-05T00:00:00.000,22,2276,14,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-10-05T00:00:00.000,2,6670,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-10-05T00:00:00.000,15,2785,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-10-05T00:00:00.000,24,2175,22,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-10-05T00:00:00.000,10,3220,22,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-10-05T00:00:00.000,5,3691,19,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-10-05T00:00:00.000,9,3220,25,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-10-05T00:00:00.000,3,4692,16,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-10-05T00:00:00.000,1,11285,14,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-10-05T00:00:00.000,14,2972,15,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-10-05T00:00:00.000,11,3211,22,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-09-28T00:00:00.000,23,2216,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-09-28T00:00:00.000,2,6780,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-09-28T00:00:00.000,9,3070,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-09-28T00:00:00.000,25,2125,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-09-28T00:00:00.000,13,2990,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-09-28T00:00:00.000,8,3116,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-09-28T00:00:00.000,12,3040,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-09-28T00:00:00.000,3,5691,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-09-28T00:00:00.000,1,11500,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-09-28T00:00:00.000,24,2192,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-09-28T00:00:00.000,11,3041,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-09-21T00:00:00.000,23,2216,14,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-09-21T00:00:00.000,2,6780,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-09-21T00:00:00.000,12,2971,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-09-21T00:00:00.000,25,1905,22,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-09-21T00:00:00.000,9,3075,22,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-09-21T00:00:00.000,8,3121,19,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-09-21T00:00:00.000,11,3040,25,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-09-21T00:00:00.000,3,5795,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-09-21T00:00:00.000,1,11501,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-09-21T00:00:00.000,24,2193,16,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-09-21T00:00:00.000,6,3385,22,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-09-14T00:00:00.000,23,2271,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-09-14T00:00:00.000,2,6780,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-09-14T00:00:00.000,7,3440,20,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-09-14T00:00:00.000,25,1905,23,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-09-14T00:00:00.000,11,3150,23,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-09-14T00:00:00.000,9,3305,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-09-14T00:00:00.000,10,3215,26,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-09-14T00:00:00.000,3,5795,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-09-14T00:00:00.000,1,11501,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-09-14T00:00:00.000,24,2193,16,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-09-14T00:00:00.000,6,3510,23,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-09-07T00:00:00.000,20,2271,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-09-07T00:00:00.000,2,6130,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-09-07T00:00:00.000,7,3500,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-09-07T00:00:00.000,21,2135,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-09-07T00:00:00.000,11,3150,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-09-07T00:00:00.000,9,3245,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-09-07T00:00:00.000,8,3335,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-09-07T00:00:00.000,3,6035,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-09-07T00:00:00.000,1,12721,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-09-07T00:00:00.000,23,2072,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-09-07T00:00:00.000,5,4740,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-08-31T00:00:00.000,20,2271,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-08-31T00:00:00.000,2,6130,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-08-31T00:00:00.000,7,3500,20,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-08-31T00:00:00.000,21,2135,23,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-08-31T00:00:00.000,11,3150,23,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-08-31T00:00:00.000,9,3245,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-08-31T00:00:00.000,8,3335,27,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-08-31T00:00:00.000,3,6035,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-08-31T00:00:00.000,1,12721,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-08-31T00:00:00.000,23,2072,17,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-08-31T00:00:00.000,5,4740,23,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-08-24T00:00:00.000,20,2271,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-08-24T00:00:00.000,2,6130,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-08-24T00:00:00.000,7,3500,20,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-08-24T00:00:00.000,21,2135,23,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-08-24T00:00:00.000,11,3150,23,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-08-24T00:00:00.000,9,3245,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-08-24T00:00:00.000,8,3335,26,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-08-24T00:00:00.000,3,6035,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-08-24T00:00:00.000,1,12721,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-08-24T00:00:00.000,23,2072,17,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-08-24T00:00:00.000,4,4735,22,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-08-17T00:00:00.000,21,2166,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-08-17T00:00:00.000,3,5546,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-08-17T00:00:00.000,9,3311,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-08-17T00:00:00.000,25,1840,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-08-17T00:00:00.000,11,3150,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-08-17T00:00:00.000,8,3315,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-08-17T00:00:00.000,7,3335,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-08-17T00:00:00.000,2,6036,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-08-17T00:00:00.000,1,11821,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-08-17T00:00:00.000,22,2013,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-08-17T00:00:00.000,5,4735,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-08-10T00:00:00.000,21,2061,14,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-08-10T00:00:00.000,3,5151,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-08-10T00:00:00.000,6,3706,19,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-08-10T00:00:00.000,23,1970,22,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-08-10T00:00:00.000,11,3150,22,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-08-10T00:00:00.000,9,3315,20,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-08-10T00:00:00.000,8,3335,26,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-08-10T00:00:00.000,2,6386,16,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-08-10T00:00:00.000,1,12371,14,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-08-10T00:00:00.000,22,2013,16,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-08-10T00:00:00.000,5,4905,22,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-08-03T00:00:00.000,19,2251,15,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-08-03T00:00:00.000,3,5151,17,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-08-03T00:00:00.000,6,3765,20,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-08-03T00:00:00.000,23,2020,23,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-08-03T00:00:00.000,14,2790,22,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-08-03T00:00:00.000,9,3320,21,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-08-03T00:00:00.000,11,3210,26,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-08-03T00:00:00.000,2,6490,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-08-03T00:00:00.000,1,12721,15,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-08-03T00:00:00.000,15,2597,17,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-08-03T00:00:00.000,5,4910,22,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-07-27T00:00:00.000,19,2252,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-07-27T00:00:00.000,3,5151,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-07-27T00:00:00.000,6,3835,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-07-27T00:00:00.000,25,1915,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-07-27T00:00:00.000,13,2985,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-07-27T00:00:00.000,9,3365,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-07-27T00:00:00.000,12,3210,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-07-27T00:00:00.000,2,6490,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-07-27T00:00:00.000,1,13191,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-07-27T00:00:00.000,15,2696,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-07-27T00:00:00.000,5,4910,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-07-20T00:00:00.000,20,2252,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-07-20T00:00:00.000,3,5151,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-07-20T00:00:00.000,6,3835,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-07-20T00:00:00.000,25,1915,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-07-20T00:00:00.000,13,2985,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-07-20T00:00:00.000,9,3365,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-07-20T00:00:00.000,12,3210,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-07-20T00:00:00.000,2,6490,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-07-20T00:00:00.000,1,13191,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-07-20T00:00:00.000,15,2696,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-07-20T00:00:00.000,5,4910,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-07-13T00:00:00.000,19,2252,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-07-13T00:00:00.000,3,5151,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-07-13T00:00:00.000,6,3835,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-07-13T00:00:00.000,25,1915,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-07-13T00:00:00.000,13,2985,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-07-13T00:00:00.000,9,3365,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-07-13T00:00:00.000,12,3210,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-07-13T00:00:00.000,2,6490,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-07-13T00:00:00.000,1,13161,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-07-13T00:00:00.000,15,2696,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-07-13T00:00:00.000,4,5000,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-07-06T00:00:00.000,24,1892,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-07-06T00:00:00.000,3,6200,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-07-06T00:00:00.000,7,3895,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-07-06T00:00:00.000,30,1685,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-07-06T00:00:00.000,10,3285,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-07-06T00:00:00.000,20,2075,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-07-06T00:00:00.000,11,3210,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-07-06T00:00:00.000,4,5950,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-07-06T00:00:00.000,1,11291,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-07-06T00:00:00.000,16,2586,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-07-06T00:00:00.000,5,5000,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-06-29T00:00:00.000,24,1892,,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-06-29T00:00:00.000,3,6200,,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-06-29T00:00:00.000,7,3895,,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-06-29T00:00:00.000,30,1685,,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-06-29T00:00:00.000,10,3285,,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-06-29T00:00:00.000,20,2075,,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-06-29T00:00:00.000,11,3210,,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-06-29T00:00:00.000,4,5950,,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
2015-06-29T00:00:00.000,1,11291,,200033,Serena,Williams,R,1981-09-26T00:00:00.000,USA
2015-06-29T00:00:00.000,16,2586,,200748,Venus,Williams,R,1980-06-17T00:00:00.000,USA
2015-06-29T00:00:00.000,5,5000,,201496,Caroline,Wozniacki,R,1990-07-11T00:00:00.000,DEN
2015-06-22T00:00:00.000,23,1892,16,201458,Victoria,Azarenka,R,1989-07-31T00:00:00.000,BLR
2015-06-22T00:00:00.000,3,6200,18,201594,Simona,Halep,R,1991-09-27T00:00:00.000,ROU
2015-06-22T00:00:00.000,7,3895,21,201421,Ana,Ivanovic,R,1987-11-06T00:00:00.000,SRB
2015-06-22T00:00:00.000,29,1685,21,201347,Jelena,Jankovic,R,1985-02-28T00:00:00.000,SRB
2015-06-22T00:00:00.000,10,3285,23,201493,Angelique,Kerber,L,1988-01-18T00:00:00.000,GER
2015-06-22T00:00:00.000,20,2075,21,202469,Garbine,Muguruza,R,1993-10-08T00:00:00.000,ESP
2015-06-22T00:00:00.000,11,3210,28,201662,Karolina,Pliskova,R,1992-03-21T00:00:00.000,CZE
2015-06-22T00:00:00.000,4,5950,17,201345,Maria,Sharapova,R,1987-04-19T00:00:00.000,RUS
